premise,hypothesis,gold_label,trigger,SetID,UID,trigger_words,premise_type
"If Thomas package arrives on time, the guide will deliver it to the customer's house.",Thomas has a courier.,N,possessive,376,type5P_possessive_376,the customer's house,somewhat_related
"If Thomas travels to Paris, Tina's friend will meet him at the train station.",Thomas has a friend.,N,possessive,377,type5P_possessive_377,Tina's friend,unrelated
"If Thomas travels to Paris, his acquaintance will meet him at the train station.",Thomas has a friend.,N,possessive,377,type5P_possessive_377,his acquaintance,somewhat_related
"If Thomas travels to Paris, his friend will meet him at the train station.",Thomas has a friend.,E,possessive,377,type5P_possessive_377,his friend,related
"If Victoria decides to attend the conference, Tina's friend will meet her at the registration desk.",Victoria has a colleague.,N,possessive,378,type5P_possessive_378,Tina's friend,unrelated
"If Victoria decides to attend the conference, her colleague will meet her at the registration desk.",Victoria has a colleague.,E,possessive,378,type5P_possessive_378,her colleague,related
"If Victoria decides to attend the conference, her teammate will meet her at the registration desk.",Victoria has a colleague.,N,possessive,378,type5P_possessive_378,her teammate,somewhat_related
"If Victoria decides to move to New York, Tina's friend will help her find an apartment.",Victoria has a best friend.,N,possessive,379,type5P_possessive_379,Tina's friend,unrelated
"If Victoria decides to move to New York, her acquaintance will help her find an apartment.",Victoria has a best friend.,N,possessive,379,type5P_possessive_379,her acquaintance,somewhat_related
"If Victoria decides to move to New York, her best friend will help her find an apartment.",Victoria has a best friend.,E,possessive,379,type5P_possessive_379,her best friend,related
"If Victoria finishes her homework early, Tina's friend will take her out for ice cream.",Victoria has parents.,N,possessive,380,type5P_possessive_380,Tina's friend,unrelated
"If Victoria finishes her homework early, her guardians will take her out for ice cream.",Victoria has parents.,N,possessive,380,type5P_possessive_380,her guardians,somewhat_related
"If Victoria finishes her homework early, her parents will take her out for ice cream.",Victoria has parents.,E,possessive,380,type5P_possessive_380,her parents,related
"If Victoria finishes her project on time, Tina's friend will give her a promotion.",Victoria has a boss.,N,possessive,381,type5P_possessive_381,Tina's friend,unrelated
"If Victoria finishes her project on time, her boss will give her a promotion.",Victoria has a boss.,E,possessive,381,type5P_possessive_381,her boss,related
"If Victoria finishes her project on time, her director will give her a promotion.",Victoria has a boss.,N,possessive,381,type5P_possessive_381,her director,somewhat_related
"If Victoria finishes his work early, Tina's friend will drive him home.",Victoria has a colleague.,N,possessive,382,type5P_possessive_382,Tina's friend,unrelated
"If Victoria finishes his work early, his colleague will drive him home.",Victoria has a colleague.,E,possessive,382,type5P_possessive_382,his colleague,related
"If Victoria finishes his work early, his teammate will drive him home.",Victoria has a colleague.,N,possessive,382,type5P_possessive_382,his teammate,somewhat_related
"If Victoria finishes work early, Tina's friend will join him for dinner.",Victoria has a friend.,N,possessive,383,type5P_possessive_383,Tina's friend,unrelated
"If Victoria finishes work early, his acquaintance will join him for dinner.",Victoria has a friend.,N,possessive,383,type5P_possessive_383,his acquaintance,somewhat_related
"If Victoria finishes work early, his friend will join him for dinner.",Victoria has a friend.,E,possessive,383,type5P_possessive_383,his friend,related
"If Victoria gets the job, Tina's friend will throw her a surprise party.",Victoria has colleagues.,N,possessive,384,type5P_possessive_384,Tina's friend,unrelated
"If Victoria gets the job, her colleagues will throw her a surprise party.",Victoria has colleagues.,E,possessive,384,type5P_possessive_384,her colleagues,related
"If Victoria gets the job, her teammates will throw her a surprise party.",Victoria has colleagues.,N,possessive,384,type5P_possessive_384,her teammates,somewhat_related
"If Victoria train is delayed, Tina's friend will wait for her at the station.",Victoria has a friend.,N,possessive,385,type5P_possessive_385,Tina's friend,unrelated
"If Victoria train is delayed, her acquaintance will wait for her at the station.",Victoria has a friend.,N,possessive,385,type5P_possessive_385,her acquaintance,somewhat_related
"If Victoria train is delayed, her friend will wait for her at the station.",Victoria has a friend.,E,possessive,385,type5P_possessive_385,her friend,related
"If Victoria travels to London, Tina's friend will meet her at the train station.",Victoria has a friend.,N,possessive,386,type5P_possessive_386,Tina's friend,unrelated
"If Victoria travels to London, her acquaintance will meet her at the train station.",Victoria has a friend.,N,possessive,386,type5P_possessive_386,her acquaintance,somewhat_related
"If Victoria travels to London, her friend will meet her at the train station.",Victoria has a friend.,E,possessive,386,type5P_possessive_386,her friend,related
"If Victoria travels to Paris, Tina's friend will meet her at the train station.",Victoria has a friend.,N,possessive,387,type5P_possessive_387,Tina's friend,unrelated
"If Victoria travels to Paris, her acquaintance will meet her at the train station.",Victoria has a friend.,N,possessive,387,type5P_possessive_387,her acquaintance,somewhat_related
"If Victoria travels to Paris, her friend will meet her at the train station.",Victoria has a friend.,E,possessive,387,type5P_possessive_387,her friend,related
"If William arrives early, Tina's friend will give him a ride to the concert.",William has a friend.,N,possessive,388,type5P_possessive_388,Tina's friend,unrelated
"If William arrives early, Tina's friend will meet him at the train station.",William has a colleague.,N,possessive,388,type5P_possessive_388,Tina's friend,unrelated
"If William arrives early, his acquaintance will give him a ride to the concert.",William has a friend.,N,possessive,388,type5P_possessive_388,his acquaintance,somewhat_related
"If William arrives early, his colleague will meet him at the train station.",William has a colleague.,E,possessive,389,type5P_possessive_389,his colleague,related
"If William arrives early, his friend will give him a ride to the concert.",William has a friend.,E,possessive,389,type5P_possessive_389,his friend,related
"If William arrives early, his teammate will meet him at the train station.",William has a colleague.,N,possessive,389,type5P_possessive_389,his teammate,somewhat_related
"If William arrives on time, Tina's friend will wait for him at the meeting.",William has colleagues.,N,possessive,390,type5P_possessive_390,Tina's friend,unrelated
"If William arrives on time, his colleagues will wait for him at the meeting.",William has colleagues.,E,possessive,390,type5P_possessive_390,his colleagues,related
"If William arrives on time, his teammates will wait for him at the meeting.",William has colleagues.,N,possessive,390,type5P_possessive_390,his teammates,somewhat_related
"If William confirms the meeting, Tina's friend will accompany him to the presentation.",William has a colleague.,N,possessive,391,type5P_possessive_391,Tina's friend,unrelated
"If William confirms the meeting, his colleague will accompany him to the presentation.",William has a colleague.,E,possessive,391,type5P_possessive_391,his colleague,related
"If William confirms the meeting, his teammate will accompany him to the presentation.",William has a colleague.,N,possessive,391,type5P_possessive_391,his teammate,somewhat_related
"If William drives to the concert, Tina's friend will meet him at the venue.",William has friends.,N,possessive,392,type5P_possessive_392,Tina's friend,unrelated
"If William drives to the concert, his acquaintances will meet him at the venue.",William has friends.,N,possessive,392,type5P_possessive_392,his acquaintances,somewhat_related
"If William drives to the concert, his friends will meet him at the venue.",William has friends.,E,possessive,392,type5P_possessive_392,his friends,related
"If Zoey decides to drive, Tina's friend will meet her at the concert venue.",Zoey has friends.,N,possessive,393,type5P_possessive_393,Tina's friend,unrelated
"If Zoey decides to drive, her acquaintances will meet her at the concert venue.",Zoey has friends.,N,possessive,393,type5P_possessive_393,her acquaintances,somewhat_related
"If Zoey decides to drive, her friends will meet her at the concert venue.",Zoey has friends.,E,possessive,393,type5P_possessive_393,her friends,related
"If Zoey finishes her presentation early, Tina's friend will take her out for lunch.",Zoey has a co-worker.,N,possessive,394,type5P_possessive_394,Tina's friend,unrelated
"If Zoey finishes her presentation early, her associate will take her out for lunch.",Zoey has a co-worker.,N,possessive,394,type5P_possessive_394,her associate,somewhat_related
"If Zoey finishes her presentation early, her co-worker will take her out for lunch.",Zoey has a co-worker.,E,possessive,394,type5P_possessive_394,her co-worker,related
"If Zoey finishes her work early, Tina's friend will treat her to lunch.",Zoey has a colleague.,N,possessive,395,type5P_possessive_395,Tina's friend,unrelated
"If Zoey finishes her work early, her colleague will treat her to lunch.",Zoey has a colleague.,E,possessive,395,type5P_possessive_395,her colleague,related
"If Zoey finishes her work early, her teammate will treat her to lunch.",Zoey has a colleague.,N,possessive,395,type5P_possessive_395,her teammate,somewhat_related
